customer_message,support_response,customer_tweet_id,support_tweet_id
"""Offer not available to users in Quebec..."" then why do I see the ad?","Hey there! Currently, we’re not able to offer the 3 months for 0.99 CAD in Quebec due to circumstances outside our control. We hope to be able to make it available in the future. Could you DM us your account's email address and a screenshot of the email/notification? /LO",54753,54752
Thank youuuu!!!! It's finallllllly fixed!!! 💚🖤💚🖤💚😘,"Glad to hear! If you ever need anything else, just shout and we'll come running 🏃 /KL",55220,55219
hey I just tried to save a new album to my library and it says my library is full. Is this a bug?,"Hey! If you have 10,000 songs in Your Music, you won't be able to add more. Anything else, we're here for you 🙂 /ND",55223,55221
Is there a way to increase the limit? I am a huge music fan and like to save and browse my albums. This seems like a weird restriction.,"We hear you! We’d love to see your vote, and hear your feedback on this idea: Stay awesome 😁 /TY",55222,55224
It's not like the albums take up any actual space. It should basically just be an index of albums that I have clicked save on.,"1: We understand. Right now, we feel 10,000 tracks is a reasonable limit as less than 1% of users reach it. Don't worry, our devs are...",55226,55227
It's not like the albums take up any actual space. It should basically just be an index of albums that I have clicked save on.,2: constantly monitoring all feedback posted in our Community. Hopefully this is something we'll be able to implement in the future /NS,55226,55228
Is there a limit on the number of playlists I can have?,"We feel you. Your feedback has been noted and passed onto the team. By the way, there's no limit on how many playlists you can have /NS",55230,55231
Latest update blows! Searching my playlists and downloaded music was so much easier before,"We hear you, Paulo! Thanks for taking the time to reach out. Your feedback has been noted and passed onto the team /MQ",55233,55232
best playlist to listen to at work? help.,Hey! Maybe this playlist will help: Let us know if you like it 😉 /CB,55235,55234
"why did you take away the full date in the album info? You added it in there, and now you're taking it away! I need that date!",Hi there! Thanks for the feedback. We'll be sure to pass it onto the right team. Give us a shout if you have other questions /DV,55237,55236
"I can't access my account. If I create a new account,how do I cancel the old one?",We'd be happy to help! Can you DM us your account's email address and username? We'll take a look /KL,55239,55238
"Hi, my wife is a UK student (has a student card) but her college is not listed. How can she get student Spotify please?","2. be added in the future at For anything else, let us know /GU",55242,55240
Thanks but the UK is not listed in the country list.,"2. UNiDAYS here: In the meantime, let us know if you need help with anything else /GU",55241,55243
Thanks but the UK is not listed in the country list.,"1. We apologize for the confusion. Thanks for letting us know, we'll get this passed on to the right team. We'd suggest contacting...",55241,55244
"Hi guys, I’m using my MacBook Air and also my iPhone 6 SE. Thanks :)",Thanks! Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /TY,55248,55246
Will check and let you know. Thanks :),Alright. We'll be right here waiting for your update /GU,55247,55249
what does following an Artist do?,Hey Jack! Following an artist means you'll be notified whenever they release new content. Stay awesome 🙂 /ND,55254,55252
How can i see this while on desktop mode?,"It isn't available in the desktop app, but the notifications will be sent to your email. Enable it at /JL",55253,55255
When will be available in Romania ?,Hey! We're launching regularly in countries around the world. Sign up here to be first to hear: 🙂 /KL,55258,55256
"Ok, thank you :)",You're welcome! Stay awesome /KL,55257,55259
A mi me lo cobraron dos veces,¡Hola! Te hemos enviado más información por MD. Continuemos hablando por interno /SF,56062,56061
Thanks!,You're welcome! Stay awesome /KL,56065,56064
How do we hide this “Find Friends” window on the Mac app? I don’t use it and it’s a waste of space.,"Hey Michael! You can hide that section by clicking View &gt; unchecking Right Sidebar. If there's anything else, just give us a shout /RH",56067,56066
"Hey, I payed but I still don't have premium?",That's odd! Can you DM us your account's email address and username? We'll take a look backstage /KL,8239,56068
__email__ PW: edeire20021967,We'd suggest deleting your tweet that contains your private info. Could you send it via DM instead? Just click on the link above /LW,56069,56071
Do songs periodically get removed from ?!,"Hey, help's here! Can you tell us what's happening exactly? We'll see what we can suggest /BE",56074,56072
Brett Eldredge: ‘Wanna Be that Song’ was removed from my library &amp; is no longer available to download,"Can you send us the Spotify URI? Just right-click the track &gt; Share &gt; URI. Also, what country is your Spotify account set to? /BE",56073,56075
I can’t right click the track if the track is no longer viewable and/or no longer shows up when searched for. My account is U.S.,"2: it soon, but there's info about Spotify content here: Let us know if we can help with anything else /BE",56076,56077
I can’t right click the track if the track is no longer viewable and/or no longer shows up when searched for. My account is U.S.,1: We understand. We've checked the song and found that it's not available in your country. Fingers crossed we'll be able to have...,56076,56078
"my account is linked with Fido (CA), I would like to change my payment method and unlinked my account (conrad2pinet)",Hi Romain! We've already replied to your DM. Check your Messages to find our response /RP,56080,56079
why does your app suggest songs that are already in the playlist? That doesn't make sense,Hey Mike! Can you send us a screenshot of what you're seeing? We'll see what we can suggest /KL,56083,56081
"This was the seventh song suggested to me that was already on my playlist, and the fifth that had already played","Thanks! To reduce the number of repeated Suggested Tracks, try adding more artists to your playlists /KL",56084,56085
The playlist contains music from the last seven years. The amount of artists is not the issue. There's something wrong in the coding,"Thanks for the info. Don't worry, we'll pass it on to the relevant team for them to have a look /PB",56086,56087
"PC, Windows 10 - I guess the version is ""1.0.66.478.g1296534d"" (that's all I could find in the about spotify bit)",Thanks. We'd suggest checking our support page at for more info. Hope that helps /JE,57064,57062
Tried that but none of it works. Album is Modal Soul by Nujabes in mp3 format. I can see the files in spotify but they just wont play.,"Hmm. If possible, can you check if the same thing happens when using other devices? /JE",57063,57065
Mine either,"Hey there! What device, operating system, and Spotify version are you using? Also, can you give us more info about what's happening? /KL",57067,57069
Don't have another device to check with. I've installed quick time and a suggested codec and reinstalled spotify. Still doesnt work!,Okay. Can you DM us your username and email address? We'll take a look backstage and see what we can suggest /JI,57066,57068
I'm adding all my local files to spotify that you don't have available and it refuses to play this one album for no reason?,"Hey Owen, that doesn't sound right! What device, operating system, and Spotify version are you using? We'll see what we can suggest /JE",57071,57070
No longer getting the student discount from even though I'm still a student... Lame :(,"Hey there, help's here! Can you DM us your account's email address? We'll take a look backstage /MV",57073,57072
any update on the explicit filter or is 5 years not long enough to wait,Hey Mark! We don't have any info on this right now and thanks for bearing with us. Hopefully we'll have an update soon /GU,57557,57555
Can you specify when you will update us ? was last updated 1 year ago by Spotify?,"We don't have any specific info to share about this, but make sure to keep an eye out on the idea in the community /PL",57556,57558
Please change your name SpotifyDoesntCare #SpotifyExlipicitFilter 5 years and counting,Sorry to hear you feel this way. Rest assured that the relevant team are on this as we speak /PL,57559,57560
I don't get it am I supposed to have the app available now?. Because I still can't download it Please explain how this works,Hmm. Can you let us know the country you're currently in? We'll see what we can suggest /PB,57564,57561
Thank you for the support thoe,Thanks for the info! We're not yet available in Egypt. We'd suggest signing up in the link to get notified once we are /PB,57562,57565
this is BS,Hi there! We're launching regularly in countries around the world. Sign up here to be first to hear: 🙂 /JI,57567,57566
"Hi, do you have an estimate when Spotify will start supporting voice commands with Siri?",2: to help make it happen. Let us know if you need anything else /SJ,57569,57568
Hey Spotify can you reply to my messages due some metadata problems? Thanks x,Hey there! We've just sent you a bit more info over DM /PB,57573,57572
hi is there a way to block people,"Hey there, we can see how that’d be useful! You can vote for the official idea here: /JX",57576,57574
much appreciated!,"You're welcome! If you ever need anything else, just shout and we'll come running 🏃 /JX",57575,57577
I swear to god I have a problem with every other month 😡😡,"Hey, help's here! We've just sent you a bit more info over DM. We'll carry on helping out there /JQ",57579,57578
Ah okay. Thanks.,"No worries! For anything else, we're just a tweet away /JP",58278,58277
I cannot even find it on the app anymore. I'm set to United States.,Thanks. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /JP,58280,58279
Why's there a 10K limit on songs in My Library? Why not unlimited? I just switched to Spotify from another and feel duped.,"Hey Matt, sorry to hear you feel that way. We have more info about this here: /JP",58284,58282
Doesn't really speak to my question. I asked why it is like that. It doesn't make sense to have a cap on a music library. #disappointed,"We're sorry to hear you feel that way. This ensures a great experience for most users instead of an ""OK"" experience for 100% /JP",58283,58285
That makes ZERO sense. What does me having more songs in my library have to do with other people having less songs? Still no answer to why?,"For more details about this, you can read the official response to the idea in our community: /JP",58286,58287
"Neither that post nor you have answered the question why's there a limit. ""Because it's better"" isn't a response. Why is it better?","We don't have any more info to share about this. Don't worry, we're taking on all feedback /JP",58288,58289
help please :'(,Hey there! We've just sent a DM your way. Let's carry on chatting there /PB,58291,58290
How come there aren't any parents controls for family subscriptions?,"Hi Andre! We hear you. To help make it happen, we’d recommend showing your support for the idea here: /MC",58294,58292
"A post made in 2012, Spotify responds in 2016, and now its 2017.Doesnt seem to be on your radar or a good site for feedback.","Sorry you feel that way. Don't worry, we'll give the right team a nudge about this. Hopefully this'll be available soon /MC",58293,58295
Thank ya for passing it along.,No worries. Just give us a shout if you ever need us again. We'd be... 🙂 /MC,58296,58297
"Bring back your NUS partnership, my education doesn't support UniDays and I'm not paying full price when it should be half price 😆","Hey there! Thanks for sharing your feedback about this, we'll pass it on to the relevant folks /SY",58300,58298
"On another matter, I have Spotify Premium. I’m spending February in Florida. Will I be able to access all my playlists online there?",Hey Brian! Can you DM us your account's email address or username? We'll take a look /NS,58299,58301
are yous getting a new format? Earlier on today I updated and the cover art was on the whole screen but now it's gone?,Hey! We're always testing things in order to improve Spotify. There's more info here: /PB,58923,58922
having issues with verifying some artist. Pls DM me . Thanks,Hey! Can you drop us a DM with what's happening exactly? Just use the link below /JP,58925,58924
"I was charged $4.99 for student spotify and i don’t get it, its annoying how this stuff keeps happening; can you please DM me!",Hey! We've just sent a DM your way. Let's carry on chatting there /TR,58927,58926
"Aha! It came through. Thanks, found it.",Woohoo! This calls for a Give us a shout if you need anything else /PB,58929,58928
"Not quite sure why I didn't receive a presale code, but have for others... they're one of my top listened to artists",Hey there. Pre-sale codes are being sent out by email to some of their top listeners on Spotify. Hopefully you're one of them! /PB,58931,58930
From the Chrome console. Though I’ve had similar issues in Firefox too.,"Thanks! Just to check, have you tried clearing your browsers' cache and cookies? Are there any updates on your browsers' version? /JE",58933,58936
"Everything is up to date. Clearing the cache reduced the length of the freezes, but they still happen. Getting about 60-100 logged errors per freeze. Thanks!","Gotcha. Does logging out, restarting your device, and logging back in help at all? Let us know how it goes /JE",58937,58938
Nope that doesn’t help. It happens on multiple devices.,Hmm. Can you send us your account's email address or username via DM? We'll dig deeper 🔍 /JE,58939,58940
"Hi, I can't seem to download songs in my tablet even though I can on my phone. The app looks completely different. Please help","Hi Rob, help's here! Can you let us know your device's model, OS, and Spotify version? We'll see what we can suggest /DV",58943,58942
The 2nd track follows the 1st on album &amp; has similar title but should sound like comical screaming backed w/ circus music &amp; be much shorter,Gotcha. We'll be sure to get this reported. Great detective work! 🔍 /JE,58945,58944
"Hey album Poison Summer by Trotsky Icepick has ""Clowns on Fire"" repeated where ""Clown on Fire(version)"" should be.",Hey there! Can you send us both tracks' URIs or Links? We'll take a look backstage /PB,58948,58946
"hi, having sound issues on Pixel 2. Audio to headphones still very quiet near max volume. Normalize and equalizer off.",Hey there! Can you let us know the Android and app versions you're using? We'll see what we can suggest /PB,59692,59690
8.0.0 / latest. It's only for some albums. Same album I tested plays with correct volume in Groove.,"Got it. Just to check, do they sound quiet using a different headphones or other devices too? Keep us in the loop /PB",59691,59693
"Multiple pairs of headphones, which are otherwise fine i.e. When using Groove",Thanks for the info. Can you DM us your account's email address or username? We'll take a look backstage /PB,59694,59695
Where’s the JPN Ver. Of BOOMBAYAH 🤔,"Hey Leo! We’d love to have all of their stuff available, but we have some info about content here: /SY",59698,59696
"Thanks for the link but it wasn’t helpful, every other streaming service has the song available. It’s only that track, the rest are there.","2: Thanks for sharing your thoughts, we'll pass it on to the relevant folks /SY",59697,59699
"Thanks for the link but it wasn’t helpful, every other streaming service has the song available. It’s only that track, the rest are there.","1: We'd love to have it in the app for everyone to enjoy, but music availability all boils down to licensing agreements.",59697,59700
"Spoke to . Nope, this is not something Spotify is equipped to do. Only ugly workarounds like logging off/on.","Hi Andrei, thanks for the feedback. We appreciate it! We’ll get this passed onto the right team /JQ",59702,59701
"feature request with more than 3000 votes, fully ignored",Hey there! Thanks for sharing your thoughts. We can't make promises but we'll pass them both on to the respective teams /PB,60383,60382
where do we find the Spotify offer code for presale tix with Ticketmaster?,"Hey Brian! Can you let us know the artist, date. and location of the concert/event? We'll see what we can find /JP",60386,60384
Foo fighters in Atalanta on 4/28. Possibly part of the credit card on file with Spotify...,Thanks. Pre-sale codes are being sent out by email to some of Foo Fighter's biggest fans on Spotify. Hopefully you're one of them! /JP,60385,60387
I need to switch my account to a student account.,Great! Can you DM us your account's username and email address? We'll take a look under the hood /MS,61159,61158
Hey I need some help!,"Hey, help's here! Can you tell us what's happening exactly and on what device? We'll see what we can suggest /JM",61161,61160
any chance for more songs from bolbbalgan4/red cheek puberty/ 볼빨간 사춘기? would love their full album red planet,"Hey David! We’d love to have all of their stuff available, but we have some info about content here: /CP",61163,61162
please help! I just realized I’ve been getting double charged for my account since March!,Hi there. Can you DM us your account's email address? We'll take a look backstage /LM,61165,61164
please dont play ads with sound at the bottom of your web player while I'm trying to listen to down with the sickness.,Hey John! Do ads play while you're streaming on the web player? Let us know - we'll look into this /SY,61170,61166
In the middle of down with the sickness.,Thanks! Does it happen when you use the web player in an incognito or a private browsing window? /SY,61167,61171
"So no, I haven't logged into the web player with incognito or private browsing",Gotcha. Try giving it another go using an incognito window of your browser to avoid any cache-related issues. Let us know how it goes /SY,61172,61174
Will do,"Sweet, we'll be right here when you get back 🙂 /SY",61175,61176
"Alright, time to add No Phun Intended, and Regional at Best to albums 👍🏼 alright, cool",Hey there! Could you let know what country your Spotify account is set to? We'll check it's availability /GU,61179,61177
"The US,, I'm sure they aren't available, they're pretty rare, to even buy","Thanks! We’ll have it available to you as soon as it’s available to us! For anything else, let us know /GU",61178,61180
Hah Okk thank u,"You're welcome! If you ever need help with anything else, just give us a... 😉 /GU",61181,61182
Thanks tell them my life depends on this show 🆘,You're welcome. Give us a shout if you need anything else. We're... /SJ,61514,61513
I’ve been listening to for four years loop masterpiece “9” every morning why haven’t I got presale code?,Hey! We're afraid we're not sending out codes for Cashmere Cat's concert/tour. We'll pass your feedback on to the relevant folks /SJ,61516,61515
Hey why does this track play I Will Survive instead of Come And Get Your Love,"Hey! Can you send us the Song Link? Just tap the three dots &gt; Share &gt; Copy Link. Also, what country is your account set to? We'll check it out /YM",62346,62344
"Sure! This is the song link, and I’m in the US. Glad I could help",We can confirm that the track is longer available. Logging out and back in should refresh the app. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /YM,62345,62347
"Wow, you know what would be helpful? Totally taking away mouse scroll in the Windows client panes. Your devs are fucking idiots who keep ruining the desktop application.","We hear you loud and clear, Mark! We can’t make any promises but we’ll pass your feedback onto the right folks /RH",62349,62348
The only reason I have not purchased premium is because of recurring billing. Is there any way around this?,"Hey there! Could you head over at and see if that helps? For anything else, let us know /GU",62425,62424
"It's pretty impossible to get merch on , which is a bummer, because that's most of our exposure and we barely get paid","Hi there! Currently, merch is sourced from Merchbar. There’s more info on how to add yours here: /DV",62428,62426
Tried reaching out to them in many different ways with no response :/,Our friends in Artist Support are the right folks to help with this. You can get in touch with them at /AP,62427,62429
sent a DM! Was wondering if I could get some help :),"Hi, we've just replied to your DMs. Check your messages 🙂 /SY",62431,62430
Hopefully:(,"We can't wait to be there! If you have any other questions, just let us know and we'll come running 🏃 /RE",64336,64334
Thanks guys:),You're welcome! Have a wonderful day 💚 /RE,64335,64337
BRING SPOTIFY TO SAUDI ARABIA PULLEEAAHHSSEEE 😪😪😪💔💔💔💔🇸🇦,"Hi! We don't have any news about this at the moment, but we'd love to be there in the future. Hopefully we'll launch in Saudi Arabia soon /RE",64339,64338
I was charged for a free month and had to make a twitter account just to contact something other then an FAQ...,Hey there! We have email support at but we're happy to help and figure things out here on Twitter. Can you DM us your account's email address or username? We'll take a look backstage /KM,64341,64340
Song download limits? C'mon. We're living in 2017 while is still in 1967. Get with the times.,"Hey Alex! We hear you 🎧 Thanks for taking the time to reach out – your feedback will be passed on to the right folks. For anything else, feel free to send a tweet our way /LS",64343,64342
hey ! Since 1 hour i can't connect myself anymore with Facebook.,"Hey Julien, help's here. Can you send us a DM with your account's email address or username? We'll take a look under the hood /AY",64345,64344
can you fix my account please it's not letting me log in through Facebook,"Hey, we're here to help! Can you DM us your account's email address? We'll take a look backstage /KM",64348,64346
Just did !,We've just replied to your DM. Let's carry on chatting there /KM,64347,64349
"Hi, I pay for preiumn, but can't access it, it tells me I am on Free, have tried sorting problem with web site but no luck, problem started when I git a new phone in August. Any ideas before I cancel my account. Thank you",Hey Simon! That doesn't sound right. Can you DM us your account's email address or username? We'll take a look backstage /KM,64351,64350
I'm tryin sis I still haven't got a email back from them after submitting a request again tho,Hey! We've just sent a DM your way. Let's carry on chatting there /PK,64353,64352
is there something wrong the app? I can’t log in as it says my password is invalid but it’s not?,"Hey Hannah, help's here. Can you send us your account's email address or username via DM? We'll take a look under the hood /AY",64359,64358
Can do a special tariff for people who work full time and still can't afford £9.99 a month 🤔,"Hey Lauren! Thanks for sharing your thoughts. We'll make sure to pass this on to the team. In the meantime, you can check offers you can sign up for at Let us know if there's anything else we can help with /KM",64361,64360
When are you going to get music videos?,"Hey there! We don't have any info to share at the moment, but you can support the idea at to help make it happen. Let us know if we can help with anything else /AC",64363,64362
what is this 😂 #StrangerThings,Hey Abby! The Stranger Things Mode is an easter egg feature that adds some visual effects to your app. Hope this info helps /GK,64365,64364
why have you charged me £14.99 on the 18th of November as I upgraded my subscription and why have you then charged me £9.99 on the 26th of November for a standard premium spotify account. SORT OUT A REFUND ASAP!!!!,Hey Imran. Can you send us a DM with your account's email address or username? We'll take a look behind the scenes /AY,64367,64366
"Hi there! I mean this whole screen. It always opens by default and promotes these big name artists I absolutely never listen to, as you know from my listening habits.","Thanks. Currently, the Overview page shows playlists from artists based on your account's country settings. We appreciate your feedback, and we'll make sure it's passed on to the right folks. In the meantime, let us know if we can help with anything else /MU",64370,64368
Thank you very much.,No worries. Feel free to send a tweet our way if you ever need any help with anything. We'll be... /MU,64369,64371
"Hey , I would love to be able to hide the “Browse” page, so I see just my music when I open Spotify, not ads for shitty bands I hate and “funny” texts. I’ll gladly pay double.","Hi Harri! Help's here. Can you let us know your device, operating system, and app version? It'd be great if you could also send a screenshot of what you're seeing from your end. We'll see what we can suggest /MU",64373,64372
when will Yoon Ddan Ddan &amp; Eunha (GFRIEND) - You Look Nice today song available?? #Thepackageost,"Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: Feel free to send us a tweet if you need anything else 😉 /LS",64376,64375
I am the owner of a family Spotify account. There are four of us who live in the same house. Only two can activate....,That doesn't sound cool. Could you DM all your accounts' email addresses? We'll check backstage /GK,64379,64378
how do you not have a customer service number 😡,"Hey Mary Ann! We don't have any specific info to share on this, but we can help out here on Twitter. Can you let us know what's happening exactly? /NG",64381,64380
where can i see my info about my address?,Thanks for the info. Can you fire over your accounts' email addresses or usernames via DM? We'll take a look backstage /AY,64384,64382
hellow I need some help with this i cant connect with the facebook app,"Hey, help's here! Can you DM us your account's email address? We'll take a look backstage /KM",64386,64385
I used my sim btw,Hey! We've just sent you a DM. Let's carry on chatting there /JO,64390,64387
"Hi sir, i have the same inquiry. My consumption will last this December. Thank you.","Hi there! We'd love to help out. Can you DM us your account's username or email address, along with more details on what's happening? We'll check things backstage /MU",64389,64391
What about my downloaded albums?,Your downloaded tunes are safe. You'll just have to resync them after you reinstall the app. Keep us posted /PL,64395,64393
So 20 minutes after reinstallation data is synced but all my artists now say '0 songs'.,That's weird! Can you send your account's username or email address? We'll take a look backstage /PL,64394,64396
I'm having issues syncing my devices. It's often taking hours before changes are synced across from my desktop app to iOS.,"Hey Mark, help's here! Can you try reinstalling the app on both devices? Just follow the steps here: Let us know how it goes /PL",64398,64397
what if im using an international credit card to pay for my subscription,Hey Samantha! You should be able to subscribe to Premium using your card as long as it meets the following requirements: Hope that clears things up /CE,44340,65535
Most of the time it's after an update sometimes it just happens randomly.,Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at They should help with this /CH,65541,65539
Saved playlists,Hmm. Can you tell us when this started happening? Was it after an app update? /CH,65543,65542
why do you make me redownload all my playlists constantly? I don't pay for this frustration,"Hey there! Help's arrived. Can you tell us if this happens with the songs saved under Your Library, or on all of your tracks saved playlists? /CH",65545,65544
can you explain why almost all Sinterklaas children's songs on your platform contain racist and/or degrading lyrics? How do I easily find non-offensive songs?,"Hi, help's here! Were you referring to the Behind the Lyrics feature? Can you also send us the Spotify URI of the songs? Just right-click the track &gt; Share &gt; URI. We'll check them out /DN",65991,65988
What does right-click mean on a phone?,"Thanks for reporting, and sorry for the confusion. You can get the URI of the song via the desktop app. Can you send us the song link instead? Just tap the three dots &gt; Share &gt; Copy Link. We'll take a closer look /DN",65989,65992
What do you mean by “DM”?,"Thanks! A DM (or ""direct message"") is where you can send a private message. Also, we'd suggest you delete your other tweet as it contains your private information. Can you send us a DM instead? Keep us posted /MS",65994,65993
I received an email from __email__ asking me to subscribe to Spotify and without thinking I added two of my credit card details to the link in the email instead of doing it directly on your website. Please verify it is legitimate.,"Hey Jorge! Can you DM us your account's username or email address? Also, a screenshot of the email you've received would be super handy. Just make sure to mask your private information if there's any. We'd like to take a closer look /MS",65998,65996
"Hi, I am trying to join Premium for Family, received an invitation code from my husband, but I keep getting error code 600 after filling out all my information.",Hey Suzanne! Could you DM us your account's username or email address? We'll check backstage /RE,66000,65999
"Another glib reply to a basic feature request that's been out there for years. In the mean time my kids can hear the f, c and n words blaring out on the sonos. If apple music can do it so can you. In fact f it, I'm leaving spotify for Apple.","Sorry to hear you feel that way. We can guarantee you that your thoughts won't fall on deaf ears. If anything else comes up, let us know. We're here for you /AC",66003,66001
But it has so far,"Not to worry, we'll make sure to let the right team know about this. Thanks for taking the time to reach out – your feedback's been noted 📝 /AC",66002,66004
"I'd rather you just said ""we have no intention of doing this"" than the glib ""Yeh we'll look at it"" comments you have been spouting for a year or more","We appreciate your feedback. As soon as we have updates to share, we'll make sure to keep everybody posted. If there's anything else we can help with, just let us know /NG",66009,66007
Any news???!,"Hi Max! We don't have any news on the Explicit Filter yet, but keep an eye on this post for updates: 👍 /RR",66013,66010
"but it's been requested for years now, what's the point?",Our Devs team will check your votes and keep you updated on any news in the link we sent. Tweet us if you need more help /EA,66015,66014
"apparently, you care, so how about it?",Hi Max! You can help make it happen in the very near future by voting for a similar idea here: :) /UF,66017,66016
"Hi I was wondering, are there still gift cards sold at Australian stores? I can't find them anywhere anymore.",Hi Courtney! We've just sent you a bit more info over DM. We'll carry on helping out there /LS,66020,66019
I hear you'll launch in Romania soon ? Did i hear right or no ?,"Hey there! We don't have any updates on this yet. Don't worry, we'll let the right team know this is something you'd like to see. Let us know if you have other questions /GK",66022,66021
did you get my tweet re billing?,Hey there! We're afraid we haven't received any. Do you mind sending it again through DM with your account's username or email address? We'll get to you right away /MS,66024,66023
make my Spotify name Yung Calo pleaseeeeee!!!💔,Hey there! Could you DM us your account's username or email address? We'll take a look backstage /JO,66027,66025
saya mendapat promo 3 bulan cuma Rp 4990 itu benar ga? Trs kl udh 3 bulan selesai bayarnya kembali ke awal?,"Hey there! We can help out in English via Twitter, but we also have Indonesian support via email at /GK",66029,66028
"Any known issues at the moment with the facebook interface? Can't seem log into the app via facebook at the moment, oh and: this is on the screen in chrome:","Hi there! That's odd. Can you DM us your account's username or email address, along with a screenshot of the error message you're getting on the app? We'll check things backstage /MU",66032,66030
"Thanks for getting back to me, it seems to have sorted itself out, for now. Will get back to you if the issue pops up again!",Great! We're glad to hear that things are doing okay right now. Just let us know if we can help with anything else. 🙂 /LO,66031,66033
Nakakaloko yung spotify ayaw tumanggap ng paymet sa globe,Hi Keana! We've just sent you a bit more info over DM. We'll carry on helping out there /MA,67652,67651
"It’s December tomorrow, do we get our year end Spotify info soon??","Hey David, thanks for reaching out! We don't have any info to share right now. You can still check up on your listening habits here: 🙂 /JN",67659,67657
"Thanks, I didn't know this was a thing!","Sure thing! If you need us again, you know where to find us. Enjoy your music 🎧 /JN",67658,67660
I've been seeing a blank discovery tab on all the devices I've tried this morning. Gone for three hours now.,"Hi James! Help's here. Can you DM us your account's username or email address, along with a screenshot of what you're seeing from your end? We'll check things backstage /MU",67663,67662
"I cancelled my subscription as it wouldn’t work , when I emailed for help you replied in Spanish i am in UK.... you are still taking my money without permission !! #nothappy","Hey Rachel, that doesn't sound good. Can you DM us your account's email address? We'll take a look backstage /JN",67665,67664
"I think my account has been hacked, someone keeps playing music using Spotiamb 0.2.1 as a device - what do I do to resolve?","Hey, we’re sorry to hear that. Check out for what to do next /JN",67667,67666
Help me fam. I already paid for premium acct. For but its still in free trial?,"Hey, help's here! Can you DM us your account's email address? We'll check backstage /GK",67669,67668
"hiya, I've been charged for the full £9.99 when I usually get charged as a student and this month it has gone up? can you help me?","Hey Bethany, help's here! Can you DM us your account's username or email address? We'll take a look under the hood /RS",67671,67670
Seems to have done the trick. Thanks for the quick replies.,Great! Glad to hear it's now working. Just let us know if we can help with anything else. /PL,67673,67672
Tried this. Couldn't find the com.Spotify file anywhere on my phone. Reinstalled and now it just won't open at all.,Hmm. Does restarting your device help at all? Can you try clearing your cache? Keep us posted /PL,67675,67674
Samsung S6 Android 7.0 Spotify version 8.4.28.875,Thanks for the info. Can you try the steps here for us: They should help with this. Let us know how it goes /JI,67677,67676
"Tracks constantly skipping, jumping. Doesn't matter whether I'm on 4G, WiFi, whether tracks are downloaded or streamed. About a month now.","That doesn't sound right. Could you let us know what device, operating system, and version of Spotify you're using? /JT",67679,67678
"Hi , I was just wondering why your service has turned into absolute dogshit in the last month?",Hey there! That doesn't sound cool. Could you tell us more about what's happening? We'll do our best to help out /JT,67681,67680
I sent you guys a dm. I seriously need cflarification in here,"Hi, help's arrived! We've just sent you a bit more info over DM. We'll carry on helping out there /LS",67683,67682
"why cant I invite my family to my spotify family? everytime they accept my invitation and try to put their details ""ooops something went wrong"" always pops out when confirming. can you make it more specific? why make invitations so complicated now??? .",Hey there! That doesn't sound cool. Could you DM all your accounts' email addresses? We'll check backstage /GK,67728,67727
my apple music is expiring on the day when em is releasing his album. i hope spotify releases the album as fast as apple music. pls.,We’ll have it available to you as soon as it’s available to us! /PL,67730,67729
"I know, I'm a long time user... And it's breaking more every day. Please start supporting it, that's what I'm asking. Or just release an update now and then.","We hear you loud and clear! We can’t make any promises, but we’ll pass your feedback on to the right folks 🙂 /MA",70681,70679
"Well, thanks. Guess that's the best I can expect. Have a good day!","Give us a shout if you need us again, and we'll come running 🏃 /MA",70680,70682
"I'll gladly translate it: , please start developing for Linux again...","We don't offer official support for the version of the app for Linux, but here's how to install it: /MA",70684,70683
Snälla börja utveckla för linux igen...,"Hey Ludvig! We can help out in English via Twitter, but we also have Swedish support via email at /MA",70686,70685
"Hi Spotify. I wld like to subscribe for the premium offer as im currently carrying FREE status for the subscription. I've tried to purchase through debit card and fill in the form accordingly. However, it keeps on showing failure/ error. How can I fix this?","Hey, help's here. Can you fire over your account's email address or username via DM? We'll take a look under the hood /AY",70688,70687
"hello - iphone7, ios 11.0.3, spotify 8.4.28.1104, it is exactly the same issue raised on your help desk by someone else here -",We understand. Are you getting any error messages when it happens? Does logging out &gt; restarting the device &gt; logging back in help? /PL,70694,70692
"Why the heck does my now play me 20 seconds of a song I choose and then randomly put me on a random, shitty playlist?","Hi Richard, help's here! Can you let us know your phone's model, as well as its iOS and Spotify versions? We'll see what we can suggest /DV",70696,70695
"allow us to purchase a download to the music in your catalogue. This will help you ""make a profit""","Hi there! Thanks for the feedback. We'll make sure it's passed on to the right folks. In the meantime, let us know if we can help with anything else /MU",70700,70698
Thanks! Also adding some kind of store for merch so y'all can make a cut? Idk,"No worries! About merch, our friends in Artist Support are the right folks to help with this. You can get in touch with them here: Hope this helps /MU",70699,70701
So I cannot listen to #Spotify unless I install the app on my computer .. or what?,"Hey Deborah, head to using Google Chrome. You should be able to listen to your tunes that way! Let us know if you need help 🙂 /J",70704,70702
